"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0006939","BP","GO:0006939","smooth muscle contraction",97,-0.424266601719294,-1.60066269176276,0.00170373170759325,0.0196584296772837,0.0155230685802538,2482,"tags=32%, list=13%, signal=28%","493/5286/5733/152/6093/9312/143872/1141/6338/1906/5743/1131/3356/11280/1812/9475/1910/857/3815/2852/10316/80763/1813/1908/154/151/5021/477/6869/93649/148"
"GO:1904062","BP","GO:1904062","regulation of monoatomic cation transmembrane transport",268,-0.33643546632414,-1.44689776742003,0.00170069964371113,0.0196584296772837,0.0155230685802538,2846,"tags=26%, list=15%, signal=22%","57463/596/3753/3759/1193/117531/3779/65268/91404/79026/493/23171/63928/84502/23630/6640/3746/126755/80333/6327/3783/1906/3787/187/6331/781/10142/2257/3690/5350/9002/7881/482/57520/1812/3747/57165/55800/859/30820/857/9472/90070/7402/130497/6330/2852/3788/84766/6376/5348/100507537/1813/3270/287/1908/1756/117/2273/845/9722/1804/477/30819/4842/5354/2904/3973/10345"
"GO:0002831","BP","GO:0002831","regulation of response to biotic stimulus",456,0.282672202188075,1.32864091517318,0.00170480277503442,0.0196584296772837,0.0155230685802538,4378,"tags=28%, list=22%, signal=22%","4321/6279/26065/6280/9636/9450/259307/3665/64581/9212/115362/115352/81030/51284/653361/4068/56833/56253/101/80342/50943/55765/7305/57402/81793/6318/2213/9447/3929/695/348/84868/4332/146722/354/114769/7409/406941/114836/100507436/1604/1535/3055/6223/54209/4064/79844/11314/912/51311/91543/3553/388325/7097/92747/3594/1520/8815/2220/55577/7474/146850/2672/647087/9111/3902/5225/5469/80231/8638/7534/7353/929/1378/84233/839/26191/6372/8772/401397/6688/84885/4795/11326/708/6773/23643/10666/58515/149628/51561/5058/6772/29126/11221/834/57103/55061/5777/4938/6565/9474/3148/3146/23705/5245/9470/4067/5272/7804/116449/26253/149095/6895/3662/2358/58484/7096/4841/4057/3329/6693/3592/409/3312/55012"
"GO:0060263","BP","GO:0060263","regulation of respiratory burst",17,0.711171258948113,1.89642687598648,0.00171149697720558,0.019678499976698,0.0155389168773635,2312,"tags=53%, list=12%, signal=47%","6280/64581/653361/56833/3494/3929/3512/6223/5880"
"GO:0043255","BP","GO:0043255","regulation of carbohydrate biosynthetic process",89,-0.445332465377627,-1.66516987961213,0.0017098712813143,0.019678499976698,0.0155389168773635,1942,"tags=20%, list=10%, signal=18%","5465/3667/10891/2908/2308/140710/5028/1950/8660/3479/3481/10580/2852/3953/117/3973/9370/3952"
"GO:0032496","BP","GO:0032496","response to lipopolysaccharide",296,0.312941769749183,1.40855994832391,0.00174916539549685,0.0200825420046567,0.0158579643400688,3608,"tags=30%, list=18%, signal=25%","6278/440068/6279/3627/4314/6280/27063/6373/10288/2706/3576/9450/1269/26228/7292/4986/941/115362/8564/2056/1594/6556/497189/2919/942/50943/4283/57402/1234/1511/356/3929/695/1236/3394/84868/57379/114769/1604/10804/9076/7412/3055/4318/54209/8140/11009/4064/56300/3553/388325/7097/7054/54/3552/7474/2672/820/836/55829/3248/3586/929/2623/26191/6372/4016/23521/7494/10563/5054/2643/4795/2950/968/2326/1019/23643/1524/3587/4258/706/923/29126/5739/11221/834/129607/3158"
"GO:0034764","BP","GO:0034764","positive regulation of transmembrane transport",191,-0.364724434828247,-1.50573568317675,0.00175718797543552,0.0201455389102961,0.0159077091723182,4291,"tags=39%, list=22%, signal=31%","11132/5311/81/6786/7015/8013/2916/5530/3064/6262/6769/5243/57393/196527/26060/57158/114882/5781/783/718/7225/54997/57463/3753/3759/59272/2180/3779/65268/5295/25999/63928/23630/3746/51703/126755/3783/1906/3667/187/781/1080/10142/9002/482/1812/3747/57165/85358/8660/3479/857/9472/90070/10580/2852/84766/6376/5348/287/1908/1756/117/154/9722/2719/5649/28999/30819/4842/5354/3973/9370/10345"
"GO:0005244","MF","GO:0005244","voltage-gated monoatomic ion channel activity",147,-0.39079670126575,-1.56626337028998,0.00176324724431633,0.0201812880950081,0.0159359381333839,3020,"tags=30%, list=15%, signal=26%","26251/6261/3753/3759/8912/117531/343450/8913/140738/3768/23416/3742/23630/3746/9312/126755/6327/50801/3765/3787/6323/781/56660/57685/9132/3782/3749/7881/169522/3747/3777/3752/23415/3788/3737/10060/131096/3741/348980/3736/30819/3773/2904/3745"
"GO:0072686","CC","GO:0072686","mitotic spindle",173,0.358743591420423,1.51490108570648,0.00176746851639673,0.0201812880950081,0.0159359381333839,2636,"tags=22%, list=13%, signal=19%","26065/10381/9787/8317/9212/5347/4085/81610/10615/6790/22974/983/990/9493/51203/50852/146909/221150/347688/150468/284403/81930/2017/29127/5778/4064/9700/9055/259266/6569/1894/822/90417/10460/55920/3832/93323/8655"
"GO:0150063","BP","GO:0150063","visual system development",343,-0.326861879296656,-1.44068229772641,0.00176792655936131,0.0201812880950081,0.0159359381333839,3457,"tags=27%, list=18%, signal=22%","341640/182/8829/54549/23554/64805/204851/25987/6654/1543/718/7475/121643/10370/7275/57545/23770/6497/196740/4081/596/7482/84189/4851/284217/493/57381/54806/51057/491/2779/2202/25945/2255/10252/1410/7855/116039/25836/54567/2254/2321/94/6935/7048/4041/3791/10253/49855/94233/7068/80184/1969/2823/8842/362/221935/5797/1735/286204/28996/4774/8322/94137/23418/2047/5629/50937/2296/654/8854/27151/10763/22899/1956/7111/9314/1813/10218/358/340273/8736/2247/348980/131544/30812/4915/57030/1641/170692/5950/91851"
"GO:0051231","BP","GO:0051231","spindle elongation",14,0.755861619764929,1.93196959637564,0.00178864205214013,0.020323630402584,0.0160483372129973,2481,"tags=64%, list=13%, signal=56%","332/9212/24137/9493/55143/6795/29127/9055/3832"
"GO:0050869","BP","GO:0050869","negative regulation of B cell activation",32,0.578719555046689,1.80488360220439,0.00179062822930255,0.020323630402584,0.0160483372129973,2617,"tags=47%, list=13%, signal=41%","3624/23495/3149/1493/64092/50943/7305/2213/695/4332/7805/11314/836/3586/1378"
"GO:0030038","BP","GO:0030038","contractile actin filament bundle assembly",105,-0.425216880452346,-1.621936045323,0.00178592565460066,0.020323630402584,0.0160483372129973,4122,"tags=34%, list=21%, signal=27%","5734/9124/7840/55704/4088/7016/90102/5829/1902/8829/221061/10163/335/9647/9839/5295/22998/7481/55160/6093/10174/10395/408/4233/10391/395/84952/9475/1901/22899/10580/23671/10411/6422/6869/4653"
"GO:0043149","BP","GO:0043149","stress fiber assembly",105,-0.425216880452346,-1.621936045323,0.00178592565460066,0.020323630402584,0.0160483372129973,4122,"tags=34%, list=21%, signal=27%","5734/9124/7840/55704/4088/7016/90102/5829/1902/8829/221061/10163/335/9647/9839/5295/22998/7481/55160/6093/10174/10395/408/4233/10391/395/84952/9475/1901/22899/10580/23671/10411/6422/6869/4653"
"GO:0030073","BP","GO:0030073","insulin secretion",173,-0.374182836011997,-1.53366335697827,0.00179660354755094,0.020362361177307,0.0160789205547017,1898,"tags=20%, list=10%, signal=18%","3708/8864/5071/3667/4041/1080/1131/2308/222546/55088/111/8622/2044/8660/2781/100507043/1268/27445/23236/8447/131177/2852/1813/2822/3741/114/25924/4826/3569/6422/5950/130399/100381270/3745/3952"
"GO:0005732","CC","GO:0005732","sno(s)RNA-containing ribonucleoprotein complex",26,0.611590860802155,1.81493624116876,0.00179942386504051,0.0203652743700098,0.016081220926138,5634,"tags=65%, list=29%, signal=47%","55505/6080/6043/54913/6044/10248/10528/11157/55651/10799/9410/10775/138716/54433/51367/10940/4809"
"GO:0007088","BP","GO:0007088","regulation of mitotic nuclear division",114,0.393693785176266,1.57513432737618,0.00182341618324105,0.0206074560111667,0.0162724570668813,2254,"tags=27%, list=11%, signal=24%","332/11065/4751/9787/699/147841/9212/5347/4085/6790/991/83540/51203/11130/891/51529/995/10403/9088/7272/9319/255324/286151/55143/940/701/3553/9700/83903/3552/1111"
"GO:0002285","BP","GO:0002285","lymphocyte activation involved in immune response",179,0.348308783318768,1.48393096584244,0.00183580285200048,0.0207179739476474,0.0163597263724923,4010,"tags=30%, list=20%, signal=24%","159296/6046/2214/930/9156/5450/7292/941/6556/430/202309/942/50943/3956/51176/2207/2213/3458/3606/3394/84868/57379/4063/114836/4192/5788/940/4064/7037/114770/8320/3594/1235/11151/3586/1378/51010/3071/1880/7494/3683/911/3936/51561/57089/3718/10538/4818/3146/2625/7374/26253/6461/3662"
"GO:0002790","BP","GO:0002790","peptide secretion",211,-0.356817371741685,-1.49933758731768,0.0018673612263949,0.0210442339627056,0.0166173541012521,1898,"tags=19%, list=10%, signal=18%","8864/2865/5071/1906/3667/134/4041/1080/1131/2308/222546/55088/111/8622/2044/8660/2781/100507043/1268/27445/23236/1956/8447/131177/2852/1813/2822/358/3741/1908/1393/114/25924/4826/3569/6422/5950/130399/100381270/3745/3952"
"GO:0046320","BP","GO:0046320","regulation of fatty acid oxidation",32,-0.584351179842258,-1.79168080184623,0.00187925927005565,0.0211184086288432,0.0166759253324375,1942,"tags=34%, list=10%, signal=31%","5465/3667/440503/10891/8660/1268/225/2327/33/32/5166"
"GO:0007093","BP","GO:0007093","mitotic cell cycle checkpoint signaling",138,0.377830474509878,1.55081831622828,0.00187922637571949,0.0211184086288432,0.0166759253324375,2254,"tags=22%, list=11%, signal=19%","332/699/147841/9212/5347/4085/991/83540/983/990/4582/11130/891/51512/146956/10403/7272/9319/144455/51514/4998/55143/1017/63967/6154/701/641/83903/79035/1111"
"GO:0010884","BP","GO:0010884","positive regulation of lipid storage",22,-0.644195907562861,-1.82328965742163,0.00188529515664063,0.0211264739344285,0.0166822940146658,1744,"tags=32%, list=9%, signal=29%","440503/949/32/4023/338/948/1149"
"GO:0032040","CC","GO:0032040","small-subunit processome",71,0.451348253825468,1.66885569321337,0.0018845356532534,0.0211264739344285,0.0166822940146658,5726,"tags=45%, list=29%, signal=32%","6232/6189/6234/6223/6201/6233/6206/6210/91582/6217/51096/102724159/6205/6229/56902/25879/51406/55272/10528/10436/6208/6228/6207/25983/55813/51118/128061/27341/84916/4809/51077/6193"
"GO:0031261","CC","GO:0031261","DNA replication preinitiation complex",12,0.755506693464304,1.84034411965753,0.00189852519175616,0.0212414046568635,0.0167730478294732,3636,"tags=67%, list=19%, signal=54%","8318/9837/51659/4171/84296/4175/4173/64785"
"GO:0050805","BP","GO:0050805","negative regulation of synaptic transmission",50,-0.513940698063627,-1.72853973682086,0.00190089851617746,0.0212414046568635,0.0167730478294732,1868,"tags=38%, list=10%, signal=34%","4137/9187/2899/57406/869/5743/6812/134/3356/1812/85358/23237/1813/114/4889/1816/2890/3745/9370"
"GO:0045088","BP","GO:0045088","regulation of innate immune response",383,0.29686603108441,1.36941791169687,0.00190684997484409,0.0212779818119892,0.0168019305885139,4228,"tags=27%, list=22%, signal=22%","4321/6279/26065/6280/9636/3665/64581/9212/115362/115352/81030/51284/653361/4068/56833/56253/101/80342/55765/7305/57402/81793/6318/2213/9447/3929/695/348/84868/4332/146722/7409/406941/114836/100507436/1535/3055/6223/54209/11314/912/51311/91543/388325/7097/92747/1520/8815/2220/55577/7474/146850/2672/647087/9111/3902/5469/80231/8638/7534/7353/929/1378/84233/839/26191/8772/401397/6688/84885/4795/11326/708/6773/23643/10666/149628/5058/29126/11221/834/55061/5777/4938/6565/9474/3148/3146/23705/5245/9470/4067/5272/7804/116449/26253/149095/6895/3662/2358/58484/7096/4841/4057/3329"
"GO:0015695","BP","GO:0015695","organic cation transport",54,-0.510493626287725,-1.75829593974568,0.00191732897902547,0.0213649070664199,0.0168705701852688,4205,"tags=39%, list=21%, signal=31%","150/6580/10928/284439/6583/148641/6397/6530/152/2865/222642/11254/5028/222962/6581/151/5021/6005/6579/80704/3745"
"GO:0022836","MF","GO:0022836","gated channel activity",254,-0.339358804035486,-1.45327469067776,0.00192006426512164,0.0213654209893438,0.0168709759990049,3029,"tags=27%, list=15%, signal=23%","55879/26251/6261/6340/3753/54714/3759/8912/117531/343450/3779/2899/8913/140738/2562/3768/23416/3742/23630/2893/3746/9312/126755/2568/6327/3708/50801/1141/3765/3783/6338/2560/3787/2894/6323/781/1080/9127/56660/2564/2897/57685/6263/9132/3782/3749/7881/169522/3747/3777/3752/23415/3788/3737/10060/131096/358/3741/348980/3736/2555/30819/2890/2567/3773/2904/3745/2891/2565"
"GO:0198738","BP","GO:0198738","cell-cell signaling by wnt",435,-0.305144156099609,-1.37629241637612,0.00192538496481763,0.0213946623013651,0.0168940660880575,4119,"tags=29%, list=21%, signal=23%","7015/23002/9580/85407/8325/166336/79705/2262/8324/84445/10413/7091/8613/9096/9113/6801/4811/1855/4088/80319/5563/145258/6662/10297/65125/2776/154810/5336/9736/79809/4040/25987/8658/8326/83999/27185/7475/9037/7471/3728/2263/6497/26108/55366/9968/27130/83439/147111/3090/9839/153090/5310/4163/4038/7482/6468/2869/65268/4851/164284/4035/147495/7481/92162/9101/2255/84133/2309/1896/7855/8796/4929/2254/7089/4139/4919/51704/84870/5071/1906/85458/11211/4041/2308/79960/23500/100113407/27303/2735/51421/2348/324/23189/57664/3489/25960/8322/57447/388630/1950/27121/30851/1910/857/83595/59352/1956/284654/84327/9314/1958/1813/650/11197/2247/152573/2719/6422/64321/3484/28999/6663/6425/4653"
"GO:0140013","BP","GO:0140013","meiotic nuclear division",169,0.356660604587215,1.50190209181295,0.00193547065570408,0.0214766960329175,0.0169588431461281,3962,"tags=37%, list=20%, signal=30%","63946/56159/1164/54456/9232/5347/84057/6790/147872/991/83540/9133/11130/146956/23397/5888/9134/898/10403/7272/347688/9319/644186/7153/388649/286151/81930/283129/25788/676/201254/10609/83990/4488/7314/9700/259266/7474/84944/9633/11144/8438/10635/150365/283847/26271/1761/57082/811/11077/25879/93426/10096/7917/2175/9985/2177/5889/1731/151648/8900/3976/100130958"
"GO:0005680","CC","GO:0005680","anaphase-promoting complex",21,0.652011284216549,1.8177941795713,0.00193938680189968,0.0214901368773961,0.0169694565651062,1883,"tags=29%, list=10%, signal=26%","11065/27338/991/51529/246184/701"
"GO:0098644","CC","GO:0098644","complex of collagen trimers",20,0.655430102739424,1.80669579068103,0.00196751643632715,0.021771473658244,0.0171916111428087,1619,"tags=40%, list=8%, signal=37%","1300/1301/4060/1278/1290/1277/1281/1289"
"GO:0007379","BP","GO:0007379","segment specification",13,-0.738535312364432,-1.84464994846564,0.00197929588519169,0.0218713571736412,0.0172704830916368,1230,"tags=38%, list=6%, signal=36%","23242/130497/79192/4223/4222"
"GO:0000075","BP","GO:0000075","cell cycle checkpoint signaling",186,0.352734039401103,1.50417092480534,0.00198970072407848,0.0219557947955605,0.0173371583560055,3696,"tags=26%, list=19%, signal=22%","332/699/147841/9212/5347/4085/991/83540/983/990/8318/4582/11130/891/51512/146956/5888/3014/10403/7272/9319/144455/51514/4998/55143/1017/63967/6154/701/83990/641/8914/83903/79968/79035/1111/1763/81620/1869/51065/11200/51499/57082/29980/9184/64859/83695/79621/2177"
"GO:0007623","BP","GO:0007623","circadian rhythm",182,-0.371912480142542,-1.52880244904618,0.00199674656796764,0.0220029840256629,0.0173744208264649,3638,"tags=35%, list=19%, signal=29%","114781/5592/55294/10499/83594/8792/5371/7071/9575/23411/445/26224/6095/10514/10062/2767/5563/2776/9611/9572/3400/1408/2033/64839/107/7166/55366/5927/463/3397/285382/9975/23239/5602/4804/1141/4547/5465/8864/687/8863/153/10891/134/94233/1960/11280/4297/23077/9475/5629/6335/1956/55124/1958/3737/5187/1813/10887/5468/4915/22871/9370/3952"
"GO:0009055","MF","GO:0009055","electron transfer activity",111,0.403326871192841,1.59182331799364,0.00200813030771922,0.0220977774166609,0.0174492734130435,4043,"tags=43%, list=21%, signal=35%","8630/653361/22977/4707/4726/4709/1536/29796/4710/4708/4697/55967/1535/1351/4717/1329/4715/4694/1349/1340/50507/4695/9377/4712/7388/10975/54205/4701/4711/4702/8974/4713/2108/9167/8608/51022/6391/7386/4704/4688/4725/4728/4714/57019/4722/4724/2936/4716"
"GO:0022011","BP","GO:0022011","myelination in peripheral nervous system",28,-0.6068279758803,-1.79984652149021,0.00203433330685721,0.0223165152232452,0.0176219973807481,4901,"tags=57%, list=25%, signal=43%","5454/4763/64398/23405/56288/5453/57211/79152/6497/400746/3691/79628/57716/4915/163175/4653"
"GO:0032292","BP","GO:0032292","peripheral nervous system axon ensheathment",28,-0.6068279758803,-1.79984652149021,0.00203433330685721,0.0223165152232452,0.0176219973807481,4901,"tags=57%, list=25%, signal=43%","5454/4763/64398/23405/56288/5453/57211/79152/6497/400746/3691/79628/57716/4915/163175/4653"
"GO:0030888","BP","GO:0030888","regulation of B cell proliferation",58,0.475665575056949,1.70242378195523,0.00203643468053528,0.0223165152232452,0.0176219973807481,2888,"tags=40%, list=15%, signal=34%","22806/23495/933/115352/1493/7305/2213/84433/695/51237/54440/4332/115650/952/5788/7037/11314/10673/836/7293/3586/3071/1880"
"GO:0051051","BP","GO:0051051","negative regulation of transport",374,-0.310691129978132,-1.38018822042159,0.00204581361159368,0.0223884147990521,0.0176787721112054,3558,"tags=23%, list=18%, signal=19%","26060/10079/65125/9478/5781/338557/6781/257364/1408/64241/5581/4856/28954/9647/7133/22925/4129/375611/8291/596/3753/7432/5593/347/1193/91404/4851/2042/5733/152/5978/1410/23630/9882/29091/2824/7175/5071/1906/5743/3667/134/2308/2564/79772/3356/3690/5350/7881/8622/57520/5028/1950/407018/859/8660/284/54550/4846/2781/857/4131/1268/693120/130497/131177/80763/1813/91461/1393/11141/4889/845/151/2917/477/26045/6422/4842/130399/948/3745/347730/9370/10345/3952"
"GO:0050870","BP","GO:0050870","positive regulation of T cell activation",220,0.33496851969295,1.44585293697249,0.00204918224949257,0.0223944332492688,0.0176835245160004,4379,"tags=37%, list=22%, signal=29%","11006/6046/10288/29851/259307/7292/941/100133941/2056/3559/101/942/50943/3956/729230/51176/84433/6504/3458/3606/1236/160365/55423/84868/54440/3561/399/7409/10148/1604/3575/4192/115650/7412/9308/3932/5788/9840/940/939/7037/51571/912/3553/3594/10673/11151/3552/146850/916/1378/3071/8772/4860/7494/8744/58515/51561/921/923/29126/11221/7535/5777/7070/6666/126259/3146/2625/1445/4067/6461/920/60/6347/6375/3329/3117/6693/3592/64926/51412"
"GO:0048665","BP","GO:0048665","neuron fate specification",25,0.612560435887282,1.79921299673476,0.00208109333581017,0.0226969886965593,0.0179224341865448,2025,"tags=44%, list=10%, signal=40%","4821/64843/429/3110/30012/3226/63950/54845/3169/6495/5457"
"GO:0019217","BP","GO:0019217","regulation of fatty acid metabolic process",78,-0.449623369666786,-1.6439347246013,0.00208258083823684,0.0226969886965593,0.0179224341865448,4939,"tags=42%, list=25%, signal=32%","22937/10464/215/219743/5165/23411/8013/8816/23038/10062/8850/6662/9611/9104/1581/5164/5465/5743/3667/440503/10891/8660/857/1268/552/225/2327/33/5468/32/5166/51085/9370"
"GO:0005819","CC","GO:0005819","spindle",414,0.291845093392587,1.35629450298506,0.0020929803032486,0.0227790801497399,0.0179872568238813,2777,"tags=18%, list=14%, signal=16%","26065/332/10381/4751/9787/29128/8317/9212/5347/24137/4085/81610/10615/6790/147872/22974/10112/991/79801/124404/983/990/9493/11004/51203/891/50852/146909/79000/221150/7272/347688/150468/284403/81930/84722/84541/55143/9928/2017/6795/25886/5303/29127/5778/4064/348235/701/653784/11335/292/9700/9055/259266/6569/1894/83903/822/79980/90417/10460/55920/83541/6993/10951/123872/3315/3832/89765/29901/93323/8655/10899/26271/805/255758"
"GO:0015453","MF","GO:0015453","oxidoreduction-driven active transmembrane transporter activity",64,0.468052338677971,1.7042977536797,0.00212006658352594,0.0230423105418791,0.018195113885542,4606,"tags=56%, list=23%, signal=43%","4707/4726/4709/29796/4710/4708/4697/55967/1351/4717/1329/4715/4694/1349/1340/4695/9377/4712/7388/4701/4711/4702/4713/11068/9167/7386/4704/4725/4728/4714/4722/4724/4716/4720/6834/1346"
"GO:0042776","BP","GO:0042776","proton motive force-driven mitochondrial ATP synthesis",65,0.470247893383845,1.71155727613296,0.00213846195518343,0.0232104921228585,0.0183279166708272,4392,"tags=57%, list=22%, signal=44%","4707/4726/4709/4710/54539/4708/126328/4706/55967/10476/4717/4715/4694/4695/51079/521/4712/522/65990/4701/4711/9551/4702/4713/10632/6391/4704/4725/4728/4714/4722/4724/30968/4716/509/515/4720"
"GO:0016072","BP","GO:0016072","rRNA metabolic process",259,0.322007996906152,1.42803024015908,0.00214800335722114,0.0232822464844774,0.0183845767344553,6491,"tags=41%, list=33%, signal=27%","6227/6232/11224/6129/6155/6165/55505/6234/3669/6223/112495/5303/6201/6154/51504/10360/6209/54913/6230/10438/4141/10969/6217/23212/10248/9775/54512/4736/51010/51096/55011/9045/102724159/51013/92342/6229/6130/25879/51406/54059/55272/79002/64216/10200/10528/11157/55651/10436/155400/6208/10799/55695/10775/85395/114049/9555/25983/55813/55299/55506/54433/91893/80135/51202/88745/51367/23016/29777/51118/4839/56915/146857/11056/118460/23029/55646/90121/4931/115939/27341/6135/55759/84916/23481/51547/4809/51077/285855/51154/5393/29960/117246/23560/55006/23404/79033/9221/51082/10849/705/11340/3692/25926/1736/2971"
"GO:0048167","BP","GO:0048167","regulation of synaptic plasticity",189,-0.3660952827024,-1.50974381161773,0.00215396757671497,0.0233150850095374,0.0184105073242811,3278,"tags=30%, list=17%, signal=25%","793/1636/440275/4204/794/152330/9693/1979/5764/6844/10858/4137/107/4208/9187/9145/1959/23085/6344/5152/57406/4311/2670/84502/440279/22849/26059/869/152404/5743/6812/134/79772/4297/1812/6285/85358/4130/1395/4131/23237/3815/6376/1813/729956/693122/114/1816/4915/26045/5649/11170/2890/91851/2904/3745/347730"
"GO:0042255","BP","GO:0042255","ribosome assembly",59,0.48780254108858,1.74800287116683,0.00216434736374682,0.0233955643605014,0.0184740569823574,6364,"tags=54%, list=32%, signal=37%","6232/6147/6234/6223/6169/55052/6209/51081/23212/3921/51065/6128/708/388524/102724159/51001/6134/4869/6208/51388/55299/29777/4839/51335/27341/6135/6193/6175/84769/29960/26284/3692"
"GO:0017116","MF","GO:0017116","single-stranded DNA helicase activity",23,0.63018250103488,1.81415340734108,0.0021858779630589,0.0235945860552815,0.0186312123334077,3401,"tags=43%, list=17%, signal=36%","5888/79075/10721/5984/80119/5982/1763/4171/4175/4173"
"GO:0032392","BP","GO:0032392","DNA geometric change",84,0.434765662812496,1.63293103039924,0.00218869854282473,0.0235945860552815,0.0186312123334077,4562,"tags=39%, list=23%, signal=30%","3149/8318/5888/9837/79075/7153/3159/10721/5984/51659/80119/25788/83990/641/5982/1763/4171/84296/6742/4175/9401/157777/4173/64785/3181/3148/3146/92675/440081/10923/9557/8607/5985"
"GO:0031294","BP","GO:0031294","lymphocyte costimulation",45,0.527855940377035,1.79104980846335,0.00220231837012834,0.0237092404480619,0.018721747947461,3875,"tags=49%, list=20%, signal=39%","11006/10288/29851/7292/941/100133941/942/3956/84433/1236/7409/115650/3932/940/10673/916/921/29126/5777/126259/1445/4067"
"GO:0002063","BP","GO:0002063","chondrocyte development",31,0.572503479268281,1.78512520663822,0.0022267343165821,0.0239315835091695,0.0188973187658111,1977,"tags=32%, list=10%, signal=29%","1301/1311/658/860/23213/3207/6423/50515/4488/871"
"GO:0003407","BP","GO:0003407","neural retina development",66,-0.469633870595077,-1.67095743905958,0.00223200797738133,0.0239315835091695,0.0188973187658111,3519,"tags=39%, list=18%, signal=32%","793/1826/6662/54549/23554/204851/121643/4851/493/54806/491/2779/54567/7068/2823/8842/221935/5797/1735/286204/28996/23418/348980/30812/4915/57030"
"GO:0031644","BP","GO:0031644","regulation of nervous system process",103,-0.428070919642382,-1.6336981466765,0.00222902990550571,0.0239315835091695,0.0188973187658111,3149,"tags=32%, list=16%, signal=27%","4856/7133/23175/400746/1959/23345/4099/11076/10810/57596/869/58494/152404/66000/134/2257/9229/9475/85358/118738/4846/9378/552/57502/80763/11343/154/22871/55273/5649/6663/58503/2904"
"GO:0014704","CC","GO:0014704","intercalated disc",50,-0.50921116915926,-1.71263288476878,0.00224339419537938,0.0240212491675057,0.0189681222931779,3076,"tags=36%, list=16%, signal=30%","3728/23363/1829/3759/6326/6323/6331/57731/859/9472/6330/5239/5348/3741/287/477/29119/1674"
"GO:0016055","BP","GO:0016055","Wnt signaling pathway",434,-0.306112727774483,-1.37984963143828,0.00224959309396687,0.0240552047531182,0.0189949349579125,4119,"tags=29%, list=21%, signal=23%","7015/23002/9580/85407/8325/166336/79705/2262/8324/84445/10413/7091/8613/9096/9113/6801/4811/1855/4088/80319/5563/145258/6662/10297/65125/2776/154810/5336/9736/79809/4040/25987/8658/8326/83999/27185/7475/9037/7471/3728/2263/6497/26108/55366/9968/27130/83439/147111/3090/9839/153090/5310/4163/4038/7482/6468/2869/65268/4851/164284/4035/147495/7481/92162/9101/2255/84133/2309/1896/7855/8796/4929/2254/7089/4139/4919/51704/84870/5071/1906/85458/11211/4041/2308/79960/23500/100113407/27303/2735/51421/2348/324/23189/57664/3489/25960/8322/57447/388630/1950/27121/30851/1910/857/83595/59352/1956/284654/84327/9314/1958/1813/650/11197/2247/152573/2719/6422/64321/3484/28999/6663/6425/4653"
"GO:0050919","BP","GO:0050919","negative chemotaxis",46,-0.533984847296099,-1.76720846563121,0.00226083464867592,0.0241429183921104,0.019064197094098,3784,"tags=50%, list=19%, signal=40%","57715/23767/9723/1803/10371/10500/9423/9037/335/23768/80031/54437/10512/9353/6585/6586/10501/3690/57556/59352/10718/91584/56920"
"GO:0045923","BP","GO:0045923","positive regulation of fatty acid metabolic process",32,-0.578678641299753,-1.77428821541031,0.00227838447645302,0.0242326166873082,0.0191350263928133,1942,"tags=34%, list=10%, signal=31%","5465/5743/3667/440503/10891/8660/552/225/5468/51085/9370"
"GO:0090077","BP","GO:0090077","foam cell differentiation",35,-0.562300665019372,-1.74965623048542,0.00227385500415391,0.0242326166873082,0.0191350263928133,4118,"tags=49%, list=21%, signal=38%","5583/10062/19/2033/4792/1435/5465/3690/23461/1071/185/5468/5320/4023/338/948/9370"
"GO:0010463","BP","GO:0010463","mesenchymal cell proliferation",42,-0.537996506274751,-1.74374855887574,0.00227801957375858,0.0242326166873082,0.0191350263928133,3576,"tags=45%, list=18%, signal=37%","54798/6662/2260/2263/4487/23345/4609/7481/2254/394/6935/8642/7048/4041/3791/8660/130497/650/2719"
"GO:0008046","MF","GO:0008046","axon guidance receptor activity",11,-0.778980473507378,-1.88514644742893,0.00229041566277074,0.024295530628456,0.01918470571304,1263,"tags=55%, list=6%, signal=51%","2049/3897/2047/9499/256158/2676"
"GO:1901844","BP","GO:1901844","regulation of cell communication by electrical coupling involved in cardiac conduction",11,-0.778792572624775,-1.88469172398803,0.00229041566277074,0.024295530628456,0.01918470571304,865,"tags=27%, list=4%, signal=26%","857/3270/10345"
"GO:0001618","MF","GO:0001618","virus receptor activity",71,0.443754357902749,1.64077733833577,0.00231357696802407,0.0245084920146016,0.0193528683921733,2961,"tags=32%, list=15%, signal=28%","9074/23601/6317/941/942/983/1234/6504/7852/1380/1604/9080/9076/3694/7037/6404/10572/3695/7293/1378/3921/55065/1525"
"GO:0032200","BP","GO:0032200","telomere organization",167,0.358999795362724,1.50883710966167,0.00234895683447881,0.0248501492009775,0.0196226543324602,4538,"tags=29%, list=23%, signal=23%","8363/8357/8362/8365/3020/8356/4751/9156/9212/2146/5888/9134/898/8353/8294/6119/55505/5111/80119/2237/641/125476/26354/8360/79035/22948/3178/1763/22891/5570/3183/2643/10728/220064/9401/5073/8520/3181/55651/5889/8351/908/10576/286053/7203/51548/8607/149840/54433"
