"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0000281","BP","GO:0000281","mitotic cytokinesis",87,0.426340185522885,1.53618479538774,0.00438821065084054,0.0352164986069981,0.0279109793868454,1560,"tags=17%, list=8%, signal=16%","128239/54443/24137/285643/5347/10112/9212/341019/9700/9493/55165/332/51203/55143/1058"
"GO:0030280","MF","GO:0030280","structural constituent of skin epidermis",21,0.63222190613557,1.73897272935301,0.00439705416434554,0.0352518620945765,0.0279390068629402,2023,"tags=52%, list=10%, signal=47%","9119/57830/140807/286887/3851/196374/7286/338785/3887/144501/3892"
"GO:1902622","BP","GO:1902622","regulation of neutrophil migration",44,-0.501951450996203,-1.68048435206324,0.00440310726267,0.0352648056470898,0.027949265328196,2520,"tags=34%, list=13%, signal=30%","83692/719/6375/4354/3579/83700/2526/1906/683/3554/3929/7060/1803/9353/7499"
"GO:0072330","BP","GO:0072330","monocarboxylic acid biosynthetic process",187,-0.333185995146432,-1.42162515079501,0.00443603002076186,0.0354927074672236,0.0281298898438517,2239,"tags=20%, list=11%, signal=18%","79993/55301/5629/54206/9104/2950/29940/1066/8850/27306/11343/220/1581/51302/9444/23205/2944/1906/10170/2171/1582/33/3620/10090/32/8644/54988/51085/225/8854/9420/5354/4023/5740/3990/552/5166"
"GO:0140299","MF","GO:0140299","small molecule sensor activity",40,0.535528337296481,1.68315345882994,0.0044455719919019,0.0355332690902018,0.0281620371233265,6741,"tags=62%, list=34%, signal=41%","6857/29128/57156/7516/55630/5888/55362/7517/80303/4438/4720/51548/9725/2646/5890/652968/5383/11144/5379/5395/112398/5892/4292/151651/5387"
"GO:0006140","BP","GO:0006140","regulation of nucleotide metabolic process",87,-0.407687618765882,-1.54370227144919,0.00450477235464365,0.0359702676961244,0.028508382148086,2928,"tags=23%, list=15%, signal=20%","3091/5465/195827/6622/10891/3356/4199/8850/65018/229/4846/5207/3479/4842/8870/55022/51085/2819/54541/5166"
"GO:0060038","BP","GO:0060038","cardiac muscle cell proliferation",48,-0.482335855660424,-1.63425480657421,0.004513435690664,0.0360032596007284,0.0285345300164364,3905,"tags=50%, list=20%, signal=40%","2242/5573/23493/693175/65009/2260/4851/2627/3776/4208/6909/2735/10413/6497/2254/7472/10370/205428/2296/6910/23414/5950/2247/7049"
"GO:0071103","BP","GO:0071103","DNA conformation change",91,0.422294429039365,1.5364451246058,0.00452791672611714,0.0360639567539653,0.0285826357924177,7742,"tags=58%, list=39%, signal=35%","7153/9401/8318/10721/83990/641/9837/1763/63922/3149/84296/5888/79075/25788/4173/3159/5984/51750/2966/80119/84515/8607/11277/51659/3146/4175/92797/1663/9400/55345/4171/5985/8940/10973/7150/22907/10111/4176/4331/10856/440081/3181/5982/7156/9557/10923/3087/157777/84164/89797/3148/6742/4172"
"GO:0032640","BP","GO:0032640","tumor necrosis factor production",148,-0.353729572156129,-1.46947280193393,0.00453466240367669,0.0360639567539653,0.0285826357924177,2210,"tags=24%, list=11%, signal=21%","945/120892/2048/2950/7538/7855/23208/3459/5295/3586/10417/558/5443/140885/7098/10457/671/1149/929/90865/943/11213/3569/3479/64115/9370/7099/3929/9590/6376/3952/4023/284/948/4795"
"GO:0032680","BP","GO:0032680","regulation of tumor necrosis factor production",148,-0.353729572156129,-1.46947280193393,0.00453466240367669,0.0360639567539653,0.0285826357924177,2210,"tags=24%, list=11%, signal=21%","945/120892/2048/2950/7538/7855/23208/3459/5295/3586/10417/558/5443/140885/7098/10457/671/1149/929/90865/943/11213/3569/3479/64115/9370/7099/3929/9590/6376/3952/4023/284/948/4795"
"GO:2001044","BP","GO:2001044","regulation of integrin-mediated signaling pathway",20,-0.623015672103726,-1.75172288963267,0.00454351549553964,0.0360650798613349,0.0285835259157372,2302,"tags=50%, list=12%, signal=44%","55679/3912/9270/5587/3915/284217/683/3908/4811/57126"
"GO:1901292","BP","GO:1901292","nucleoside phosphate catabolic process",171,-0.334172104296031,-1.40902437091136,0.00454388230852061,0.0360650798613349,0.0285835259157372,5493,"tags=37%, list=28%, signal=27%","5151/3101/201163/10924/8876/9615/8622/351/7498/3099/5143/252969/170685/8802/55270/7378/8803/1267/8671/5562/254552/55753/4967/128486/38/89/956/221937/402/23417/131870/9759/3988/100/283927/55190/3091/5465/195827/5142/3356/1291/1807/1806/8850/5152/151531/80201/10846/5236/229/8654/25939/4907/5207/5136/3479/8870/27115/51085/2819/54541/84618/5138"
"GO:0071709","BP","GO:0071709","membrane assembly",57,-0.460828130374203,-1.60928085412526,0.00458576385604,0.0363611714932513,0.0288181945444178,2156,"tags=46%, list=11%, signal=41%","11252/6281/221035/165324/4038/91782/727910/22933/5789/54413/2054/11141/5728/27183/2048/57502/23180/1291/9379/9935/858/859/857/6711/9378/22871"
"GO:0120293","CC","GO:0120293","dynein axonemal particle",19,0.656624192456784,1.76414774321169,0.00461126108243213,0.0364905072708399,0.0289207001416534,2021,"tags=37%, list=10%, signal=33%","27019/352909/51364/146562/23639/7802/6674"
"GO:0098985","CC","GO:0098985","asymmetric, glutamatergic, excitatory synapse",14,-0.683334946857788,-1.72943227954544,0.0046106762290101,0.0364905072708399,0.0289207001416534,2136,"tags=50%, list=11%, signal=45%","91584/57502/3688/165257/388336/577/22871"
"GO:0016049","BP","GO:0016049","cell growth",459,-0.269215594007814,-1.25602444321361,0.00462237758065252,0.0365420794808799,0.0289615739067435,2951,"tags=22%, list=15%, signal=19%","221074/694/8828/11007/84259/1410/6792/2487/5592/131566/5802/5371/3373/79960/5465/57556/10501/4133/53335/5997/80031/66000/952/7481/10479/8692/6386/6285/116224/10413/3488/91584/817/8835/23767/3486/9576/3688/6279/4131/668/3897/11170/6280/7003/51393/10718/6585/123879/23111/23242/6197/1002/1630/1826/8437/10371/54437/4487/4856/94/1908/1601/9037/57611/9472/23566/26153/1906/63923/6387/4692/6446/9211/859/9201/8425/8829/56920/51299/6422/7373/3479/5071/148/56963/185/4881/93649/7048/92304/9353/1956/6586/64321/2273/223117/552/4009/60676/221476/3484"
"GO:0032413","BP","GO:0032413","negative regulation of ion transmembrane transporter activity",53,-0.472427353803127,-1.62451201551511,0.00465116964366549,0.0367331439551912,0.029113002833951,2881,"tags=38%, list=15%, signal=32%","3753/285966/150/2048/817/23072/1815/57520/1193/5311/1813/859/7881/845/477/130497/23630/857/5350/10345"
"GO:0005876","CC","GO:0005876","spindle microtubule",80,0.444995991102633,1.5771727488447,0.00466111176639843,0.0367751072334017,0.0291462610009883,3360,"tags=25%, list=17%, signal=21%","126353/24137/146909/5347/9212/1062/221150/3832/5423/983/9055/6790/84722/81930/9735/83541/284001/7283/79884/11127"
"GO:0051256","BP","GO:0051256","mitotic spindle midzone assembly",11,0.742680653296252,1.75295752167118,0.00468564493575898,0.0368661540641032,0.0292184205374404,2677,"tags=73%, list=14%, signal=63%","24137/285643/9212/9493/332/55143/9055/29127"
"GO:0034368","BP","GO:0034368","protein-lipid complex remodeling",24,-0.585303108330051,-1.72367070660369,0.00468657213401438,0.0368661540641032,0.0292184205374404,2820,"tags=58%, list=14%, signal=50%","4547/7941/949/23461/5125/5322/1071/4353/5320/185/5360/4023/338/3990"
"GO:0034369","BP","GO:0034369","plasma lipoprotein particle remodeling",24,-0.585303108330051,-1.72367070660369,0.00468657213401438,0.0368661540641032,0.0292184205374404,2820,"tags=58%, list=14%, signal=50%","4547/7941/949/23461/5125/5322/1071/4353/5320/185/5360/4023/338/3990"
"GO:0042471","BP","GO:0042471","ear morphogenesis",114,0.40521718097684,1.52848858866792,0.00469759076637077,0.036916279563616,0.0292581477062106,2976,"tags=30%, list=15%, signal=25%","3167/7401/1280/2637/340784/1301/140469/222662/3249/84189/140947/161497/2625/51804/286262/5076/57822/7545/4646/7020/51168/79955/7849/25861/6495/579/9368/170961/6926/51761/7474/5357/23513/497189"
"GO:0034508","BP","GO:0034508","centromere complex assembly",28,0.588591482897835,1.70652459983933,0.0047154574185231,0.0370200683697293,0.0293404059471658,2646,"tags=36%, list=13%, signal=31%","1063/55355/9787/1062/401541/1058/2491/9735/23126/64105"
"GO:0009620","BP","GO:0009620","response to fungus",41,-0.492170742745914,-1.61998319224072,0.0047234798297351,0.0370464434819796,0.0293613096497899,4880,"tags=51%, list=25%, signal=39%","10892/50856/64581/1524/84659/57817/1511/26253/5919/1398/5806/5336/10578/6279/6280/10417/5322/117159/383/4353/7099"
"GO:0042044","BP","GO:0042044","fluid transport",31,-0.554163522481573,-1.71663954183906,0.00472876612733202,0.0370513282856538,0.0293651811208348,3740,"tags=52%, list=19%, signal=42%","366/6523/7380/83959/8692/51208/361/3037/1906/364/359/358/362/363/100509620/1910"
"GO:0008094","MF","GO:0008094","ATP-dependent activity, acting on DNA",118,0.386351509844287,1.46566710964757,0.00474886668141103,0.0371721633338036,0.0294609494303353,6795,"tags=47%, list=35%, signal=31%","7153/51773/9401/54821/10721/83990/3070/641/1763/63922/79915/7516/5888/7517/79075/25788/8438/4438/4173/6944/5984/51750/80119/84515/6597/5890/8607/4175/92797/1663/9400/55636/55345/4171/5985/10973/5383/11144/22907/5379/1108/10111/5395/5892/4292/4176/1105/1107/4615/10856/440081/5982/5884/5387/23132"
"GO:0008083","MF","GO:0008083","growth factor activity",128,-0.362684759097076,-1.46898831227688,0.00476719343717608,0.037278889624374,0.0295455357865596,4277,"tags=44%, list=22%, signal=34%","146433/4838/3574/2246/3714/1839/4908/182/2069/151449/441549/51293/3084/4902/2255/7423/3625/9535/51816/8909/7424/655/1950/56034/2254/2919/10718/1435/2259/3586/2257/80310/4856/653/3481/654/6387/9542/3082/3592/2202/3569/3479/7039/2247/8823/7060/1440/84432/650/651/2252/4969/8200/2662/2277"
"GO:0043202","CC","GO:0043202","lysosomal lumen",90,-0.39879832698468,-1.51866301093925,0.00483267870293048,0.0377538173989997,0.0299219417284378,4087,"tags=36%, list=21%, signal=28%","27065/4669/1520/5660/2992/427/3988/196463/4060/2331/2760/9672/1513/3373/2262/5549/2799/1514/5641/6948/6383/81567/4958/5159/10082/3339/1440/54749/1634/4969/338/2719"
"GO:0098664","BP","GO:0098664","G protein-coupled serotonin receptor signaling pathway",16,-0.658528154338184,-1.75749935323098,0.00486134728497022,0.0379032425702536,0.030040369256435,3843,"tags=69%, list=20%, signal=55%","11255/3363/3362/3269/1132/3356/1131/3355/1815/2781/1128"
"GO:0045637","BP","GO:0045637","regulation of myeloid cell differentiation",190,-0.325745793781712,-1.39145921417783,0.0048588795193953,0.0379032425702536,0.030040369256435,3905,"tags=34%, list=20%, signal=27%","2242/4212/406937/182/7030/8294/169200/2624/7189/8367/6777/3202/85477/92/4853/2551/84293/920/3091/3204/1230/567/140685/3205/4208/130733/9770/1051/7704/7071/7538/133522/10234/714/51208/133308/5578/1435/54997/5295/9935/8600/2113/1021/7098/2353/222166/4609/9444/4286/8792/407006/10826/4015/6422/6886/9370/7099/3123/3218/2200/338382/1440/5457"
"GO:0055090","BP","GO:0055090","acylglycerol homeostasis",29,-0.54261383809708,-1.65142537537317,0.00487724637501282,0.0379414418336785,0.0300706442382253,1466,"tags=55%, list=7%, signal=51%","6095/83667/23411/64241/128486/10062/55908/949/9481/1071/84649/51085/51129/338328/4023/3990"
"GO:0070328","BP","GO:0070328","triglyceride homeostasis",29,-0.54261383809708,-1.65142537537317,0.00487724637501282,0.0379414418336785,0.0300706442382253,1466,"tags=55%, list=7%, signal=51%","6095/83667/23411/64241/128486/10062/55908/949/9481/1071/84649/51085/51129/338328/4023/3990"
"GO:0031406","MF","GO:0031406","carboxylic acid binding",168,-0.345897718066096,-1.45623167067192,0.00488506360457879,0.0379414418336785,0.0300706442382253,3090,"tags=29%, list=16%, signal=25%","27244/2743/2348/51/445/348751/5095/2938/5352/55289/5066/128/5091/945/213/6507/2950/2904/6279/116443/3399/6280/340665/339761/2219/4846/2170/55214/56603/143686/116362/2171/5105/338557/6403/4842/9370/1646/32/8644/2350/2167/6898/54749/5468/1381/1645/948/5375"
"GO:0009410","BP","GO:0009410","response to xenobiotic stimulus",382,-0.284551588456644,-1.30321701424194,0.00488534864642581,0.0379414418336785,0.0300706442382253,2766,"tags=22%, list=14%, signal=19%","2938/1562/1361/7424/9647/952/1848/6622/5142/196/80781/4208/5243/3356/54206/6507/6648/2950/79762/5621/11280/11309/4313/4131/2354/1291/2022/3586/8321/6530/10257/2180/5911/7098/2353/5797/120/4609/123/7345/26050/2822/113612/56603/2944/1906/19/3339/1813/10249/368/5608/4015/847/10628/2326/6422/3764/4842/2018/5727/148/9370/6663/32/2567/2327/1393/5139/7048/316/1956/2890/1645/7364/116085/3973/117/10060/5021/6579/10599/13"
"GO:0090022","BP","GO:0090022","regulation of neutrophil chemotaxis",33,-0.528091295319621,-1.65640302284841,0.00490293113624791,0.038040808474111,0.0301493976737613,2381,"tags=33%, list=12%, signal=29%","719/6375/4354/3579/83700/1906/683/3929/7060/1803/9353"
"GO:0071398","BP","GO:0071398","cellular response to fatty acid",31,-0.550879735826031,-1.70646731326179,0.00496718583318656,0.0385017477508949,0.0305147169747081,1904,"tags=32%, list=10%, signal=29%","3399/23236/1906/84649/1646/8644/55022/4023/1645/5166"
"GO:0032200","BP","GO:0032200","telomere organization",167,0.371487234305132,1.47820959223184,0.00504494546400041,0.0390283268855728,0.0309320594123409,5446,"tags=31%, list=28%, signal=22%","8362/4751/8357/8365/8356/8360/5570/9156/9401/220064/9212/8351/8363/2146/9134/8353/641/1763/152485/9894/5888/7517/283899/675/8364/5073/11284/142/3020/245711/7203/84464/22891/5111/51548/84444/23381/51750/898/80169/2237/80119/6714/8607/79677/2643/3104/22948/121504/7011/7515"
"GO:0042593","BP","GO:0042593","glucose homeostasis",222,-0.32304952020719,-1.41964382271607,0.00504222566377582,0.0390283268855728,0.0309320594123409,4506,"tags=35%, list=23%, signal=27%","5164/23411/5562/54209/51092/5836/10804/3667/4089/2825/1636/5547/54976/6934/1946/23516/7447/2844/221937/5007/26056/9572/5290/5781/100381270/9990/25825/3091/1408/1361/6566/22841/150/10891/100507043/6443/1215/111/3488/4041/57048/133308/8660/2852/5295/5176/5443/80201/2308/1581/2822/1050/4884/6517/143686/859/2171/5105/3569/648791/5727/9370/5950/3123/2044/51085/3953/221395/5468/1268/56670/64478/3952/114/3745/28999/5166"
"GO:0010613","BP","GO:0010613","positive regulation of cardiac muscle hypertrophy",24,-0.583999371824682,-1.71983130716868,0.00506758618006925,0.0390892933986895,0.030980378670592,2124,"tags=42%, list=11%, signal=37%","817/5578/5152/8654/9472/1906/7222/3479/148/9464"
"GO:0045986","BP","GO:0045986","negative regulation of smooth muscle contraction",11,-0.721934425229251,-1.70603194116783,0.00506683210553347,0.0390892933986895,0.030980378670592,3124,"tags=64%, list=16%, signal=54%","5592/5997/9732/150/2982/143872/154"
"GO:0016903","MF","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors",44,-0.496458380311743,-1.66209408879835,0.00506149790473553,0.0390892933986895,0.030980378670592,2892,"tags=27%, list=15%, signal=23%","160428/7915/128/231/217/220/127/10840/8644/8854/216/316"
"GO:0032410","BP","GO:0032410","negative regulation of transporter activity",62,-0.450091916823261,-1.59851065169195,0.00517278172614254,0.0398620279478201,0.031592812584394,2881,"tags=35%, list=15%, signal=30%","3753/285966/6622/150/55917/2048/817/23072/1815/57520/1193/5311/1813/859/7881/845/477/130497/23630/857/5350/10345"
"GO:0090497","BP","GO:0090497","mesenchymal cell migration",56,-0.457475766569659,-1.59382561174984,0.00518495297726288,0.039917104073986,0.0316364633924791,3416,"tags=45%, list=17%, signal=37%","4902/8828/23603/2348/3091/6608/57556/10501/80031/655/55698/5308/10371/54437/1947/1908/9037/1906/8829/56920/6663/30812/1910/9464/223117"
"GO:1905208","BP","GO:1905208","negative regulation of cardiocyte differentiation",12,-0.703716534912194,-1.69269050637283,0.00520239680490585,0.0399353068743739,0.0316508900960557,4259,"tags=58%, list=22%, signal=46%","4089/23493/55553/693175/8324/650/1956"
"GO:0097493","MF","GO:0097493","structural molecule activity conferring elasticity",12,-0.703244158648353,-1.69155427213991,0.00520239680490585,0.0399353068743739,0.0316508900960557,2476,"tags=75%, list=13%, signal=66%","2006/2199/79026/3915/10516/22915/2200/84034/90187"
"GO:2000351","BP","GO:2000351","regulation of endothelial cell apoptotic process",45,-0.501827377517283,-1.6756072561259,0.00520016908020774,0.0399353068743739,0.0316508900960557,4665,"tags=49%, list=24%, signal=37%","2309/25/958/7128/2624/10266/693175/3690/7015/196527/641700/2852/28984/79625/3791/9037/7010/1003/8644/51129/284/57124"
"GO:0150117","BP","GO:0150117","positive regulation of cell-substrate junction organization",30,-0.547560606453958,-1.68803278664434,0.00521789593964758,0.0400156208885135,0.0317145432950333,3984,"tags=43%, list=20%, signal=35%","7070/9922/10982/9647/10979/9448/9270/5295/3791/7010/8829/6422/4653"
"GO:1900274","BP","GO:1900274","regulation of phospholipase C activity",33,-0.525665606595973,-1.64879464496006,0.005227084721815,0.0400474330904727,0.0317397561852483,2315,"tags=33%, list=12%, signal=29%","115727/3356/5156/5159/2321/148/1902/395/3815/1956/552"
"GO:1901844","BP","GO:1901844","regulation of cell communication by electrical coupling involved in cardiac conduction",11,-0.719129964565866,-1.69940460868128,0.0052855405877706,0.0402237739174688,0.0318795158258154,2124,"tags=55%, list=11%, signal=49%","801/817/3270/6910/857/10345"
"GO:0060837","BP","GO:0060837","blood vessel endothelial cell differentiation",11,-0.719107996012867,-1.69935269392031,0.0052855405877706,0.0402237739174688,0.0318795158258154,4396,"tags=82%, list=22%, signal=64%","55810/23493/3988/4851/23462/5629/3791/8829/55273"
"GO:0051894","BP","GO:0051894","positive regulation of focal adhesion assembly",25,-0.577114610757037,-1.69549973097508,0.00528524185659464,0.0402237739174688,0.0318795158258154,2646,"tags=36%, list=13%, signal=31%","9647/10979/9448/9270/3791/7010/8829/6422/4653"
"GO:0002504","BP","GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II",25,-0.574594074864474,-1.68809467165393,0.00528524185659464,0.0402237739174688,0.0318795158258154,4419,"tags=56%, list=23%, signal=43%","54209/8722/200576/1520/7189/2213/3119/567/1514/5641/3117/220972/3123/3127"
"GO:0071706","BP","GO:0071706","tumor necrosis factor superfamily cytokine production",152,-0.344833885149899,-1.43707320951487,0.00527005922087972,0.0402237739174688,0.0318795158258154,2210,"tags=23%, list=11%, signal=21%","945/120892/2048/2950/7538/7855/23208/3459/5295/3586/10417/558/5443/140885/7098/10457/671/1149/929/90865/943/11213/3569/3479/64115/9370/7099/3929/9590/6376/3952/4023/284/948/4795"
"GO:1903555","BP","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production",152,-0.344833885149899,-1.43707320951487,0.00527005922087972,0.0402237739174688,0.0318795158258154,2210,"tags=23%, list=11%, signal=21%","945/120892/2048/2950/7538/7855/23208/3459/5295/3586/10417/558/5443/140885/7098/10457/671/1149/929/90865/943/11213/3569/3479/64115/9370/7099/3929/9590/6376/3952/4023/284/948/4795"
"GO:0005216","MF","GO:0005216","monoatomic ion channel activity",374,-0.287022408864966,-1.31525453931037,0.00526935942306705,0.0402237739174688,0.0318795158258154,2676,"tags=25%, list=14%, signal=22%","1183/3783/441027/1259/6327/117532/3776/83959/55800/6331/30818/162514/2893/7223/196527/94015/2561/25932/2568/785/10052/8913/56660/2892/6323/55151/2904/116443/11280/22821/10242/41/27345/3759/51393/6328/22802/6261/1137/54714/9132/3742/57685/30820/3749/117159/6263/1193/140803/123041/30819/84230/5311/6330/140738/3787/259232/343450/781/348980/7222/3751/2564/7881/358/6512/3764/6335/57030/3773/23630/23415/2894/3737/2567/254228/7225/3741/5348/53405/3768/80036/121601/3788/3745/2890/126755/6329/2555/9312/63982/10060/2565/6332/3736"
"GO:0015874","BP","GO:0015874","norepinephrine transport",19,-0.62169518673474,-1.73395659281475,0.00530688076676854,0.0403089557284666,0.0319470270170166,2513,"tags=68%, list=13%, signal=60%","140/11255/2865/152/6622/150/222962/6530/151/5028/6581/3745/5021"
"GO:1902644","BP","GO:1902644","tertiary alcohol metabolic process",19,-0.621521632886099,-1.73347253753094,0.00530688076676854,0.0403089557284666,0.0319470270170166,2988,"tags=47%, list=15%, signal=40%","27122/9563/1583/231/653/1646/8644/650/1645"
"GO:0070169","BP","GO:0070169","positive regulation of biomineral tissue development",46,-0.472594482838261,-1.58694774071404,0.00533275091165621,0.0404281545735769,0.0320414985471348,2472,"tags=39%, list=13%, signal=34%","7480/655/196527/4208/338773/1051/6546/55603/3491/654/8326/91461/116039/130497/7475/650/9365/154"
"GO:0032392","BP","GO:0032392","DNA geometric change",84,0.428127209058672,1.53437172735044,0.00533081756856681,0.0404281545735769,0.0320414985471348,6721,"tags=49%, list=34%, signal=32%","7153/9401/8318/10721/83990/641/9837/1763/63922/3149/84296/5888/79075/25788/4173/3159/5984/51750/2966/80119/84515/8607/11277/51659/3146/4175/92797/1663/9400/55345/4171/5985/10973/22907/10111/4176/4331/10856/440081/3181/5982"
"GO:0008179","MF","GO:0008179","adenylate cyclase binding",12,-0.702087094570345,-1.68877111829465,0.00534791605417816,0.0405044738326459,0.0321019856867129,2198,"tags=50%, list=11%, signal=44%","111/9472/9590/2890/154/117"
"GO:0030206","BP","GO:0030206","chondroitin sulfate biosynthetic process",19,-0.620851003638387,-1.73160210000751,0.00538215441808349,0.0406234796248253,0.0321963042119446,3357,"tags=42%, list=17%, signal=35%","55501/166012/55790/29940/9469/83539/337876/56548"
"GO:1990909","CC","GO:1990909","Wnt signalosome",13,-0.692365113873096,-1.71158076775734,0.00539167594093868,0.0406234796248253,0.0321963042119446,2200,"tags=54%, list=11%, signal=48%","324/120892/7472/4041/8321/8434/25960"
"GO:0051127","BP","GO:0051127","positive regulation of actin nucleation",13,-0.691692989646567,-1.70991922404779,0.00539167594093868,0.0406234796248253,0.0321963042119446,3759,"tags=46%, list=19%, signal=37%","10163/85477/9873/2934/54551/10810"
"GO:0045745","BP","GO:0045745","positive regulation of G protein-coupled receptor signaling pathway",26,-0.560827434185616,-1.66639249199864,0.00540576674378907,0.0406234796248253,0.0321963042119446,3918,"tags=62%, list=20%, signal=49%","25818/23516/3690/3091/11251/5578/2852/246176/5653/56246/29767/1906/1813/718/4842/54550"
"GO:0048846","BP","GO:0048846","axon extension involved in axon guidance",38,-0.516360177504478,-1.65694136904278,0.00541475958750032,0.0406234796248253,0.0321963042119446,4086,"tags=50%, list=21%, signal=40%","89780/659/1954/8828/57556/10501/80031/91584/6585/1826/10371/54437/9037/6387/8829/56920/9353/6586/223117"
"GO:1902284","BP","GO:1902284","neuron projection extension involved in neuron projection guidance",38,-0.516360177504478,-1.65694136904278,0.00541475958750032,0.0406234796248253,0.0321963042119446,4086,"tags=50%, list=21%, signal=40%","89780/659/1954/8828/57556/10501/80031/91584/6585/1826/10371/54437/9037/6387/8829/56920/9353/6586/223117"
"GO:0016620","MF","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",37,-0.513114913928692,-1.63174841819807,0.00540269998930989,0.0406234796248253,0.0321963042119446,2892,"tags=30%, list=15%, signal=25%","160428/7915/128/231/217/220/127/10840/8644/8854/216"
"GO:0051492","BP","GO:0051492","regulation of stress fiber assembly",88,-0.407411443871273,-1.54182872779976,0.00537610549890788,0.0406234796248253,0.0321963042119446,2798,"tags=30%, list=14%, signal=25%","7082/22998/9647/10174/7481/4233/10979/9270/90102/5295/84952/5734/28984/1490/10411/10395/10391/22899/79822/8829/6422/1902/395/1901/6869/4653"
"GO:1905475","BP","GO:1905475","regulation of protein localization to membrane",170,-0.342228244226918,-1.4433256884217,0.00536964300325609,0.0406234796248253,0.0321963042119446,3445,"tags=28%, list=18%, signal=23%","27183/5290/8301/2039/975/5906/6526/1398/3753/2262/2633/285966/25999/22841/5583/23433/2534/2048/1969/9270/5621/3688/2852/51201/5295/2042/342667/160622/56246/10580/1601/123264/10082/2934/8326/4035/6769/388336/91461/23732/5071/54550/55022/6711/1956/3745/2719"
"GO:0001704","BP","GO:0001704","formation of primary germ layer",120,-0.35962980557351,-1.43829436380325,0.00540912398436323,0.0406234796248253,0.0321963042119446,4502,"tags=38%, list=23%, signal=30%","79971/2132/5604/4838/27245/89780/659/3693/5573/406937/3678/4771/3909/2138/2260/55897/1844/2627/3690/100506013/83881/2294/7481/655/3912/2139/8516/1969/3688/4313/1291/2114/8324/1284/9314/83595/2296/6615/6886/3679/1843/9421/64321/6862/84913/190"
"GO:0050685","BP","GO:0050685","positive regulation of mRNA processing",31,0.567432135366987,1.6762258044777,0.00542399747607024,0.0406543961767717,0.0322208072510945,719,"tags=10%, list=4%, signal=9%","3167/11189/1207"
"GO:0036064","CC","GO:0036064","ciliary basal body",162,0.366723272390069,1.45436710126484,0.00545320257003662,0.0408347732506512,0.0323637658355663,6050,"tags=44%, list=31%, signal=31%","401565/286207/1063/115948/164395/134121/79841/92565/10615/8318/115811/80210/8481/158297/89891/6790/284076/25861/5314/85478/25886/257236/117178/154313/283726/4832/80127/80129/7430/7283/128344/80258/79874/9742/23329/84871/123811/124590/11158/1069/28981/57662/585/2733/6787/285331/84140/57560/207/80184/202018/79989/5692/2622/55764/8636/27152/123016/126731/220004/84984/80776/8100/25809/118491/26005/85302/22994/26160/1453/54903/8558"
"GO:0000123","CC","GO:0000123","histone acetyltransferase complex",90,0.422489099733286,1.53261656255842,0.00547394443973037,0.0409364169612042,0.0324443239722995,510,"tags=8%, list=3%, signal=8%","445582/440915/653269/728378/653781/345651/51412"
"GO:0030323","BP","GO:0030323","respiratory tube development",186,-0.32856774632562,-1.40359579989347,0.00547708133791819,0.0409364169612042,0.0324443239722995,4189,"tags=38%, list=21%, signal=30%","2246/1636/6662/4781/659/9496/23521/84525/5595/57190/3202/83716/2260/2255/3988/1281/4851/100/2627/2324/2294/2736/7067/7481/51696/7068/342371/26257/6909/5629/2735/10413/3488/54206/2254/64399/7472/55151/51208/1291/5125/7482/57493/10252/9509/1490/4846/5156/3791/6910/284217/1050/10365/4015/91461/23414/5950/2247/147372/3290/2034/6943/93649/8854/650/7048/2252/10253/4311/1956/2719"
"GO:0071295","BP","GO:0071295","cellular response to vitamin",26,-0.560067563709581,-1.66413468080936,0.0054824430097248,0.0409379790528793,0.032445562014418,1206,"tags=27%, list=6%, signal=25%","25959/6591/6422/2350/3952/5179/1591"
"GO:0035810","BP","GO:0035810","positive regulation of urine volume",12,-0.69870268857383,-1.68063040876773,0.0054934353645669,0.0409815436351962,0.032480089301546,2335,"tags=58%, list=12%, signal=51%","8692/3037/4883/1906/1813/4881/1910"
"GO:0101023","BP","GO:0101023","vascular endothelial cell proliferation",30,-0.546654734402067,-1.68524014286013,0.0055317485958689,0.0411514443765715,0.0326147448260277,2373,"tags=30%, list=12%, signal=26%","4208/8862/10000/3481/2321/2247/84432/8854/5468"
"GO:1905562","BP","GO:1905562","regulation of vascular endothelial cell proliferation",30,-0.546654734402067,-1.68524014286013,0.0055317485958689,0.0411514443765715,0.0326147448260277,2373,"tags=30%, list=12%, signal=26%","4208/8862/10000/3481/2321/2247/84432/8854/5468"
"GO:0002688","BP","GO:0002688","regulation of leukocyte chemotaxis",108,-0.387499563964088,-1.52672269323421,0.00552696560219356,0.0411514443765715,0.0326147448260277,3088,"tags=31%, list=16%, signal=27%","7423/5919/1436/7424/1230/196527/719/245937/5641/6375/4354/6846/4681/1435/3579/83700/79890/1240/4856/1908/1906/6387/2358/3592/683/3569/1843/3929/11240/7060/1803/9353/1588/2277"
