"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbolHER.SYMBOL","symbolHER.GENENAME"
"83593",463.944595629063,1.44674761286909,0.319746140931467,4.52467575888329,6.04881676238967e-06,4.61991045747611e-05,"RASSF5","Ras association domain family member 5"
"51478",212.358642884505,1.44539993598971,0.36059278134036,4.00839953206222,6.11316354857668e-05,0.000352099543282592,"HSD17B7","hydroxysteroid 17-beta dehydrogenase 7"
"10072",1932.34804425042,1.44538388240565,0.436756369816981,3.3093595933388,0.000935096539222475,0.00371273850708705,"DPP3","dipeptidyl peptidase 3"
"10109",4566.80619985626,1.44479359331388,0.248182797581518,5.82148967371248,5.83254097469889e-09,9.65817553631304e-08,"ARPC2","actin related protein 2/3 complex subunit 2"
"26517",1418.35643378187,1.44449013528595,0.277081139108841,5.21323876439869,1.85571794509664e-07,2.11899860405153e-06,"TIMM13","translocase of inner mitochondrial membrane 13"
"10960",2554.67566523098,1.44415616683621,0.250071710710291,5.77496815907044,7.69676386633633e-09,1.23792249682847e-07,"LMAN2","lectin, mannose binding 2"
"3921",9334.9356476906,1.44380003934774,0.25921840482695,5.56982070895621,2.55001602693411e-08,3.60458646172099e-07,"RPSA","ribosomal protein SA"
"10330",1406.9764006434,1.44378889339089,0.284880540851887,5.06805023984257,4.01911336716584e-07,4.24791033297323e-06,"CNPY2","canopy FGF signaling regulator 2"
"6897",1636.4632030335,1.44354468089883,0.406121865080694,3.55446186235751,0.000378753438261738,0.00170905406457069,"TARS1","threonyl-tRNA synthetase 1"
"10899",2766.11202962975,1.44310314374653,0.245155144863837,5.88648932718932,3.94485219330123e-09,6.77850763381806e-08,"JTB","jumping translocation breakpoint"
"8798",386.159150110376,1.44173967162264,0.266675690267791,5.40634082609804,6.43253400240052e-08,8.16815166133838e-07,"DYRK4","dual specificity tyrosine phosphorylation regulated kinase 4"
"6146",3617.21096320522,1.44105472409225,0.307357664502921,4.68852705014796,2.75178545530629e-06,2.31352940123221e-05,"RPL22","ribosomal protein L22"
"5861",2476.35621530903,1.44024553173611,0.156843788901416,9.18267495209114,4.20513150185733e-20,5.84722044151878e-18,"RAB1A","RAB1A, member RAS oncogene family"
"9454",2099.33964941972,1.43981277724683,0.373882141221857,3.85098034514697,0.000117645941449765,0.000620879226935155,"HOMER3","homer scaffold protein 3"
"55092",528.618380236174,1.43938546320055,0.38182037218134,3.76979744422054,0.000163380090928005,0.000823452458286498,"TMEM51","transmembrane protein 51"
"9167",961.526887808925,1.43904122367642,0.296817956612663,4.84822832182732,1.24568979915702e-06,1.14931737422459e-05,"COX7A2L","cytochrome c oxidase subunit 7A2 like"
"839",536.241961539718,1.43866699893622,0.334513022735055,4.3007802421961,1.70197781375992e-05,0.000115303997984026,"CASP6","caspase 6"
"9775",1631.06967468576,1.43677265014263,0.309389999436819,4.6438884668476,3.41912188816235e-06,2.8083495491961e-05,"EIF4A3","eukaryotic translation initiation factor 4A3"
"115353",493.647755084217,1.43559101231012,0.196413150980117,7.30903712478725,2.69063430818047e-13,1.12960548707037e-11,"LRRC42","leucine rich repeat containing 42"
"3094",1238.14611023776,1.43437858012788,0.218391537745605,6.56792197598208,5.10222619084829e-11,1.31106483221195e-09,"HINT1","histidine triad nucleotide binding protein 1"
"51760",580.055884230252,1.4325298346036,0.452121935872354,3.16845903935091,0.00153249341827592,0.00566704638309409,"SYT17","synaptotagmin 17"
"54512",898.651186027244,1.43220234507812,0.382952746594127,3.73989312732633,0.000184098512234704,0.000912395204973106,"EXOSC4","exosome component 4"
"89846",2501.37580956779,1.43093989747676,0.458830234574175,3.11866958550535,0.0018166956216947,0.00654985920539653,"FGD3","FYVE, RhoGEF and PH domain containing 3"
"127687",804.810821781971,1.43000673011216,0.426845056382563,3.35017756145805,0.000807597729032806,0.00327008696311797,"C1orf122","chromosome 1 open reading frame 122"
"7341",992.902608239911,1.42994221871346,0.196510897082942,7.27665610375752,3.4219609725146e-13,1.40651922069437e-11,"SUMO1","small ubiquitin like modifier 1"
"387066",615.627805576412,1.4293525376512,0.474763502132661,3.01066221651512,0.00260678664478105,0.00890239661340834,"SNHG5","small nucleolar RNA host gene 5"
"9495",70.7391997586667,1.42901500251586,0.457176422111114,3.12574081558507,0.00177357790616464,0.00641209080366289,"AKAP5","A-kinase anchoring protein 5"
"4502",1924.52873641857,1.42639993744436,0.459543420868476,3.10395029646742,0.00190955407468763,0.00683812186088139,"MT2A","metallothionein 2A"
"79719",698.990918203876,1.42625740527837,0.253962353836354,5.61601900334178,1.95407179537319e-08,2.83789123111754e-07,"AAGAB","alpha and gamma adaptin binding protein"
"100506115",89.4730875444111,1.42451710048868,0.477474389444796,2.98344190176378,0.002850261428208,0.00961166590324149,"PELATON","plaque enriched lncRNA in atherosclerotic and inflammatory bowel macrophage regulation"
"527",4323.68315609106,1.42432297349241,0.226633408403359,6.2846999633762,3.28487476724946e-10,7.08506652218844e-09,"ATP6V0C","ATPase H+ transporting V0 subunit c"
"389538",370.653497989399,1.42166443653183,0.360451778161658,3.94411825010954,8.00941314498424e-05,0.000445988509288728,"CCZ1P-OR7E38P","CCZ1P-OR7E38P readthrough"
"644353",34.8658501148606,1.4210232951333,0.437257402879616,3.24985531582762,0.00115463736512298,0.00443357230329046,"ZCCHC18","zinc finger CCHC-type containing 18"
"6161",6708.18935744531,1.42101057047545,0.286622188500177,4.95778284965043,7.13021925547577e-07,7.06035751125546e-06,"RPL32","ribosomal protein L32"
"55845",2232.56470429447,1.42025396716324,0.302396031049944,4.69666867727068,2.64438870128544e-06,2.23089005496568e-05,"BRK1","BRICK1 subunit of SCAR/WAVE actin nucleating complex"
"79760",566.647719098719,1.41974545412811,0.259667505255608,5.46755148562221,4.56294694714924e-08,6.04875847503773e-07,"GEMIN7","gem nuclear organelle associated protein 7"
"6676",253.095269076876,1.41903863176404,0.447782318269209,3.16903677047584,0.00152945044311163,0.0056588800505089,"SPAG4","sperm associated antigen 4"
"10897",1776.32788804738,1.41803863053998,0.234745218357546,6.0407561886101,1.5339361822608e-09,2.89128593125863e-08,"YIF1A","Yip1 interacting factor homolog A, membrane trafficking protein"
"387893",862.912648859053,1.41620056784592,0.263772150142609,5.36902992632182,7.91612843076765e-08,9.86045832361058e-07,"KMT5A","lysine methyltransferase 5A"
"50619",1036.65894009963,1.41571711516073,0.326843763788076,4.33147966096326,1.48110631113205e-05,0.000102140592107122,"DEF6","DEF6 guanine nucleotide exchange factor"
"51463",152.743315497401,1.41430136088649,0.317796104714371,4.45034202718638,8.57336386615622e-06,6.29076990867735e-05,"GPR89B","G protein-coupled receptor 89B"
"10213",853.418146824449,1.41365788390189,0.297664233033227,4.74916945679561,2.04253743154657e-06,1.7806131117342e-05,"PSMD14","proteasome 26S subunit, non-ATPase 14"
"353",1499.77256865076,1.41295852755331,0.325060514165002,4.3467553454865,1.38166184040728e-05,9.599171524814e-05,"APRT","adenine phosphoribosyltransferase"
"6629",852.412472642373,1.41192347287757,0.320121790376029,4.41058220753754,1.03093057667368e-05,7.42012661022912e-05,"SNRPB2","small nuclear ribonucleoprotein polypeptide B2"
"3336",548.223301599208,1.41189530010733,0.313553266827854,4.50288818353305,6.70361581515868e-06,5.06283095808941e-05,"HSPE1","heat shock protein family E (Hsp10) member 1"
"124923",468.352306604045,1.41160623378301,0.455070071496366,3.10195357198805,0.00192248107387279,0.00687813210480839,"RSKR","ribosomal protein S6 kinase related"
"2582",1244.45736009246,1.41091544997769,0.348849398602246,4.04448296494385,5.24387208834462e-05,0.000308002864481979,"GALE","UDP-galactose-4-epimerase"
"283596",140.913294252069,1.40867060935076,0.301907558933063,4.66590043100935,3.07268474925532e-06,2.54983423019204e-05,"SNHG10","small nucleolar RNA host gene 10"
"27089",897.486348037694,1.40862741771386,0.347927530515176,4.04862304408079,5.15198464499612e-05,0.00030342388389845,"UQCRQ","ubiquinol-cytochrome c reductase complex III subunit VII"
"116150",1442.13077781295,1.40726748024467,0.355598936030655,3.95745694841829,7.57519348317092e-05,0.000424911963550194,"NUS1","NUS1 dehydrodolichyl diphosphate synthase subunit"
"51022",122.34294289222,1.40599219767624,0.241080981823164,5.83203281753494,5.47561458761837e-09,9.12106198851705e-08,"GLRX2","glutaredoxin 2"
"51124",670.540169316319,1.40576562568933,0.197831147278703,7.10588623190313,1.19552867962638e-12,4.45618541687353e-11,"IER3IP1","immediate early response 3 interacting protein 1"
"9144",4687.16849940068,1.40334493019502,0.23592468482427,5.94827510839026,2.70982872235461e-09,4.84310865364489e-08,"SYNGR2","synaptogyrin 2"
"6631",809.869131563678,1.4018202600723,0.314648807941162,4.45519011892916,8.38188834664512e-06,6.15949411260585e-05,"SNRPC","small nuclear ribonucleoprotein polypeptide C"
"4637",11941.2783023152,1.39960762177371,0.41253349899597,3.39271265286357,0.000692041923627053,0.00287096359598646,"MYL6","myosin light chain 6"
"805",7396.43514871679,1.39949134010291,0.18453967859522,7.58368796757602,3.35868362571177e-14,1.65038474099511e-12,"CALM2","calmodulin 2"
"57171",378.279518788104,1.39910224167867,0.299541416571497,4.6708139985868,3.00008504469109e-06,2.49659029652858e-05,"DOLPP1","dolichyldiphosphatase 1"
"219738",241.906387861254,1.39804218716819,0.398861533672414,3.50508151111007,0.00045646750630801,0.00200706479674251,"FAM241B","family with sequence similarity 241 member B"
"26191",148.737728521922,1.39709360454138,0.358939530243898,3.89228125303463,9.93060254574683e-05,0.00053606661209227,"PTPN22","protein tyrosine phosphatase non-receptor type 22"
"441172",93.9371277668836,1.39587323782665,0.392013831251238,3.5607754792,0.00036976115595494,0.00167580610810276,"NHSL1-AS1","NHSL1 antisense RNA 1"
"55215",984.306889877624,1.39435664984636,0.439138069335217,3.17521241544188,0.00149726853496871,0.00555553499178588,"FANCI","FA complementation group I"
"255758",120.67210624872,1.39428161271085,0.256087257616535,5.44455677212432,5.1934538614668e-08,6.78366798187329e-07,"DYNLT2B","dynein light chain Tctex-type 2B"
"84967",447.184049004987,1.394103188937,0.302935370433199,4.6019822213016,4.18488933843568e-06,3.35167240070955e-05,"LSM10","LSM10, U7 small nuclear RNA associated"
"541578",593.998840989621,1.393759324762,0.235070873013691,5.92910260166865,3.04594727156835e-09,5.37523332190541e-08,"EOLA2","endothelium and lymphocyte associated ASCH domain 2"
"4736",7644.24833879049,1.39286578092946,0.282047349448913,4.93841116979458,7.87616408497615e-07,7.71329036213998e-06,"RPL10A","ribosomal protein L10a"
"1503",803.567764478461,1.39270384578059,0.332937309383182,4.18308133852823,2.87584440828736e-05,0.000182059429993161,"CTPS1","CTP synthase 1"
"493753",567.457583994831,1.39176364893869,0.394881800679874,3.52450694497054,0.000424271692819916,0.00188196172158988,"COA5","cytochrome c oxidase assembly factor 5"
"29121",1185.05604770822,1.39155970933176,0.438925584066359,3.17037730277616,0.00152241113399256,0.005638405665908,"CLEC2D","C-type lectin domain family 2 member D"
"55379",2790.10460192743,1.39154140956117,0.324414160663012,4.289397869431,1.79158174631286e-05,0.000120500005894374,"LRRC59","leucine rich repeat containing 59"
"318",374.445999068004,1.39128134758726,0.338129452015469,4.11464112130525,3.87782259308978e-05,0.000235528468897516,"NUDT2","nudix hydrolase 2"
"140680",1225.24795563091,1.39122640342172,0.363876353193328,3.8233493086663,0.000131651063764695,0.000682763949269979,"C20orf96","chromosome 20 open reading frame 96"
"23596",232.041960476676,1.39118910002575,0.4103019021362,3.39064745442965,0.000697277334439618,0.00288962574910656,"OPN3","opsin 3"
"23234",893.62249060826,1.39078130690096,0.238331235110331,5.83549741710155,5.36303275659003e-09,8.94873363623015e-08,"DNAJC9","DnaJ heat shock protein family (Hsp40) member C9"
"23478",1490.5012439672,1.38915978832579,0.199811921664425,6.95233686135515,3.59284211542798e-12,1.19594673200477e-10,"SEC11A","SEC11 homolog A, signal peptidase complex subunit"
"55509",64.2813479479388,1.38823824990598,0.424049222147399,3.27376676432962,0.00106124166740342,0.00413077310524347,"BATF3","basic leucine zipper ATF-like transcription factor 3"
"26784",38.2274165735787,1.38686945013903,0.43336864286496,3.20020719766564,0.00137328824826949,0.00515897478359295,"SNORA64","small nucleolar RNA, H/ACA box 64"
"57415",366.497020270928,1.3868503114492,0.37808754537162,3.66806663807471,0.00024439149551315,0.00116513368513798,"CEP15","centrosomal protein 15"
"51010",295.469898868495,1.38495278730752,0.289086112965738,4.79079666988937,1.66120403635808e-06,1.48448342465071e-05,"EXOSC3","exosome component 3"
"3005",5102.20238958877,1.38451096737429,0.247861304995942,5.5858294113192,2.32587460886141e-08,3.31777149058889e-07,"H1-0","H1.0 linker histone"
"55839",301.715410983816,1.38428640479049,0.3750440190028,3.69099714873777,0.000223376641838464,0.00108082982228157,"CENPN","centromere protein N"
"6159",8611.71635486252,1.38390705659508,0.396044526481038,3.49432188570177,0.00047526762031803,0.00207946819101881,"RPL29","ribosomal protein L29"
"79568",161.184415113267,1.38389203004944,0.241762409514062,5.72418198855247,1.03933292281202e-08,1.61980614345409e-07,"MAIP1","matrix AAA peptidase interacting protein 1"
"9398",57.8705518047703,1.38341509864485,0.400529975145364,3.45396146229198,0.000552416309394729,0.00236787804153762,"CD101","CD101 molecule"
"54069",345.771928411066,1.38305140993327,0.359346272941448,3.84879853800133,0.000118698575677684,0.000625256132935746,"MIS18A","MIS18 kinetochore protein A"
"11158",643.595433496835,1.38153585524325,0.408624112595075,3.38094550140335,0.000722368687251273,0.00297224774024102,"RABL2B","RAB, member of RAS oncogene family like 2B"
"1798",1268.61323476454,1.38091827040256,0.378880412367455,3.64473386674656,0.000267668639919676,0.00126516667171292,"DPAGT1","dolichyl-phosphate N-acetylglucosaminephosphotransferase 1"
"313",214.512657887471,1.38028373152494,0.330738362275857,4.173340286343,3.0016610372138e-05,0.000188623609921839,"AOAH","acyloxyacyl hydrolase"
"91862",704.943617554938,1.37952560956695,0.388333528069248,3.5524246809844,0.00038169827555467,0.00172036238862641,"MARVELD3","MARVEL domain containing 3"
"56180",165.827994452372,1.37815161398264,0.339979701543154,4.05362910705336,5.04291476940982e-05,0.000297447012542265,"MOSPD1","motile sperm domain containing 1"
"5315",20175.4349227666,1.37801591123634,0.244052134615576,5.64639974736114,1.63842634475936e-08,2.44467175915921e-07,"PKM","pyruvate kinase M1/2"
"81037",701.322483066818,1.37797802155088,0.354414438938609,3.88804142877929,0.000101056380593604,0.000544465896652431,"CLPTM1L","CLPTM1 like"
"1606",1287.77576780126,1.37721526154027,0.346675317958947,3.9726371916196,7.10812722985323e-05,0.000402780180544805,"DGKA","diacylglycerol kinase alpha"
"170622",530.202734375457,1.37643699677783,0.358514100613091,3.8392827351114,0.000123394268064065,0.000645482395854872,"COMMD6","COMM domain containing 6"
"90843",548.441131184121,1.37597173692753,0.277308149704869,4.96188712229314,6.98115643104458e-07,6.93376661535258e-06,"TCEAL8","transcription elongation factor A like 8"
"84246",509.68889367873,1.37455641755952,0.349283060775614,3.93536524361416,8.30702650476834e-05,0.000460003503130452,"MED10","mediator complex subunit 10"
"1534",4349.60626589236,1.37360333303843,0.276728358451504,4.96372450125727,6.91540200799406e-07,6.88283959462827e-06,"CYB561","cytochrome b561"
"286006",71.2956094252384,1.37337427167111,0.398761250766023,3.44410162480142,0.000572960299663566,0.00244258743970513,"LSMEM1","leucine rich single-pass membrane protein 1"
"283871",538.170725947817,1.37325989774919,0.389232578774107,3.52812167489755,0.000418519730961336,0.0018585499083189,"PGP","phosphoglycolate phosphatase"
"223082",567.585251098349,1.3722292037218,0.318079419917248,4.31410873447518,1.60248065844408e-05,0.000109356894498624,"ZNRF2","zinc and ring finger 2"
"6391",1263.91990552658,1.37059225887587,0.261019563118415,5.25091775689658,1.51343246555373e-07,1.76516103031804e-06,"SDHC","succinate dehydrogenase complex subunit C"
"79023",220.664088209493,1.37038086224304,0.282873378029953,4.8445027658203,1.26929150102144e-06,1.16834409244256e-05,"NUP37","nucleoporin 37"
"11171",1840.27543482763,1.36976615644638,0.312856167102606,4.37826164378324,1.19629680614239e-05,8.47960780232384e-05,"STRAP","serine/threonine kinase receptor associated protein"
"51338",245.147079879717,1.36798484049378,0.418108115036964,3.27184474851161,0.00106848231900074,0.00414989388794148,"MS4A4A","membrane spanning 4-domains A4A"
"124583",2546.83483680259,1.3679511876778,0.34544680293708,3.9599474536951,7.49662568225132e-05,0.000420901612618039,"CANT1","calcium activated nucleotidase 1"
"3418",6405.17193243533,1.36792291081659,0.414226977542864,3.30235109004951,0.000958779803353339,0.0037914152530346,"IDH2","isocitrate dehydrogenase (NADP(+)) 2"
"145788",24.6022059568402,1.36623237900589,0.368483070610553,3.70772089133465,0.000209132971948014,0.00101971177518348,"PIERCE2","piercer of microtubule wall 2"
"3071",528.440036638691,1.36591303072952,0.299359048262331,4.56279186701771,5.04778493886528e-06,3.94133299527649e-05,"NCKAP1L","NCK associated protein 1 like"
"2617",2050.13438016313,1.36579702747771,0.219667394020983,6.21756830850941,5.049183771747e-10,1.04204523188286e-08,"GARS1","glycyl-tRNA synthetase 1"
"6427",3749.91146484017,1.36503239169262,0.276149210191616,4.9430972145292,7.68911171871271e-07,7.54140692131472e-06,"SRSF2","serine and arginine rich splicing factor 2"
"56942",216.000054061547,1.36442243862651,0.28696889704402,4.75460042074599,1.98839289180757e-06,1.73959977852651e-05,"CMC2","C-X9-C motif containing 2"
"26872",235.513762322767,1.36403678678041,0.449949968894514,3.03152990571758,0.00243317816233148,0.00838693583872555,"STEAP1","STEAP family member 1"
"152100",134.004849252314,1.36325965971249,0.218565391599896,6.23730797329554,4.4516504565505e-10,9.29489444633962e-09,"CMC1","C-X9-C motif containing 1"
"51065",574.162249508016,1.36291333007,0.335824487882671,4.05840961349479,4.94080496063855e-05,0.000292127328281904,"RPS27L","ribosomal protein S27 like"
"93010",213.597122301602,1.36269010453362,0.443743350467696,3.07089695675973,0.00213416789207843,0.0074906007325617,"B3GNT7","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7"
"56954",813.421228991306,1.36236616788088,0.231277976023335,5.89060052887798,3.84794702223595e-09,6.62360397874961e-08,"NIT2","nitrilase family member 2"
"11200",389.621741310079,1.36113314416126,0.284901273642446,4.77756075555317,1.77434448039702e-06,1.57268525690162e-05,"CHEK2","checkpoint kinase 2"
"6628",4072.574615782,1.36090193091298,0.347105335829594,3.92071740314903,8.82857470895224e-05,0.000484447343251379,"SNRPB","small nuclear ribonucleoprotein polypeptides B and B1"
"100505854",137.138869931678,1.36087892489186,0.309941987398298,4.39075369011889,1.1295843949324e-05,8.03578797062574e-05,"APTR","Alu-mediated CDKN1A/p21 transcriptional regulator"
"5827",211.923185810376,1.36052031148744,0.268756639738574,5.06227609040971,4.14280486767233e-07,4.3575017293768e-06,"PXMP2","peroxisomal membrane protein 2"
"23521",26696.1606783316,1.36010440446562,0.310735114983851,4.37705408523366,1.20294132059706e-05,8.5143926106953e-05,"RPL13A","ribosomal protein L13a"
"123920",1922.16498107456,1.35991519978229,0.456956516041957,2.97602759133743,0.00292008588742009,0.00981599783963246,"CMTM3","CKLF like MARVEL transmembrane domain containing 3"
"171220",70.4961204462375,1.35905976664576,0.344769485122465,3.94193751272101,8.08260364485275e-05,0.000449680837289963,"DSTNP2","DSTN pseudogene 2"
"6128",9176.66692652566,1.35713192103845,0.332761842688512,4.07838804495627,4.53490307046803e-05,0.000270658476711099,"RPL6","ribosomal protein L6"
"5723",329.415286592913,1.35669718745935,0.275241569967118,4.92911440528927,8.26031949023068e-07,8.04929542373075e-06,"PSPH","phosphoserine phosphatase"
"401397",451.930275108332,1.35540562695516,0.262180594359459,5.16974046178587,2.34419326071305e-07,2.62330211584133e-06,"SMIM30","small integral membrane protein 30"
"84959",170.66214186235,1.35491316431736,0.442616676941591,3.06114350159508,0.00220493390192755,0.00770724444307211,"UBASH3B","ubiquitin associated and SH3 domain containing B"
"1880",203.79710018782,1.35464821489357,0.315240930976536,4.29718377844276,1.72981774715571e-05,0.000116746322721979,"GPR183","G protein-coupled receptor 183"
"200916",231.280909073952,1.35264537337802,0.401756867026605,3.3668257704938,0.000760387123561615,0.00310651176173141,"RPL22L1","ribosomal protein L22 like 1"
"55466",1520.7006906049,1.35220519721863,0.428914700041765,3.15262031608373,0.00161812123028303,0.00592766906594341,"DNAJA4","DnaJ heat shock protein family (Hsp40) member A4"
"9266",4803.86103941172,1.35093856583563,0.335157729671311,4.03075461562679,5.55980646243905e-05,0.000324324800662243,"CYTH2","cytohesin 2"
"51096",587.608336728759,1.34930870008928,0.297943876986519,4.52873445071783,5.93380162559881e-06,4.54445760435509e-05,"UTP18","UTP18 small subunit processome component"
"5699",866.6006962809,1.34912257104462,0.215954665481465,6.24724901421688,4.17744785841073e-10,8.78788011931339e-09,"PSMB10","proteasome 20S subunit beta 10"
"55011",1196.60459027113,1.34901902930901,0.203549123533162,6.62748630843027,3.41451295186269e-11,9.20682807727557e-10,"PIH1D1","PIH1 domain containing 1"
"6688",1166.68182838792,1.34790424568132,0.340258154227852,3.96141643905675,7.45064567739257e-05,0.000418919871382158,"SPI1","Spi-1 proto-oncogene"
"4860",924.00807129821,1.34782479538517,0.342111477365607,3.93972399220264,8.15754064868817e-05,0.000453078589116658,"PNP","purine nucleoside phosphorylase"
"7494",19330.5517812554,1.34757842884422,0.335402077789556,4.01779988283121,5.87440516324783e-05,0.000340046021938698,"XBP1","X-box binding protein 1"
"118881",919.132303195738,1.34756516851822,0.447464762984309,3.01155594807244,0.00259912500967174,0.00888242024396448,"COMTD1","catechol-O-methyltransferase domain containing 1"
"80146",587.052904290556,1.34755590665512,0.248340153858785,5.42625059103969,5.75501468320793e-08,7.43140674870376e-07,"UXS1","UDP-glucuronate decarboxylase 1"
"440354",59.9435162731448,1.34711001300238,0.442614151371865,3.04353127623026,0.00233819134629511,0.00810082691914859,"SMG1P2","SMG1 pseudogene 2"
"9603",458.013517189168,1.34687768471856,0.367041994496662,3.66954655029484,0.000242981090472621,0.00115966096879411,"NFE2L3","NFE2 like bZIP transcription factor 3"
"149986",1485.59508830251,1.34417215327336,0.357725429223845,3.7575527023332,0.000171583237043802,0.00086037364334547,"LSM14B","LSM family member 14B"
"5479",2218.58600242598,1.34271184832309,0.214623282265464,6.25613323098057,3.94639646247183e-10,8.35562084700029e-09,"PPIB","peptidylprolyl isomerase B"
"11097",492.882461443714,1.34250602410853,0.376727569569231,3.56359909003639,0.000365804515922526,0.00166094565520543,"NUP42","nucleoporin 42"
"643180",195.832335002393,1.34131215933603,0.297201866204693,4.51313505014206,6.38763189398477e-06,4.84659097962327e-05,"CCT6P3","chaperonin containing TCP1 subunit 6 pseudogene 3"
"10092",3104.75983182817,1.3411647251629,0.168580433573705,7.95563694274477,1.7821228000381e-15,1.10221765355038e-13,"ARPC5","actin related protein 2/3 complex subunit 5"
"7696",179.665164628629,1.34076431824805,0.396298357389909,3.38321946898432,0.000716413567298109,0.00295022146617238,"ZNF137P","zinc finger protein 137, pseudogene"
"5054",1872.18299682703,1.34024336009706,0.389949313080221,3.43696812673022,0.000588264824349415,0.0024969734025102,"SERPINE1","serpin family E member 1"
"51218",745.379798699546,1.33932026645376,0.327066949971644,4.0949422329889,4.22273662471481e-05,0.000253493491317081,"GLRX5","glutaredoxin 5"
"3682",266.565456529319,1.33832395513489,0.161206204939219,8.30193822650619,1.0242646333928e-16,7.78361721019348e-15,"ITGAE","integrin subunit alpha E"
"100289019",425.587788796971,1.33692838898017,0.319146348662747,4.18907624850487,2.80092284119728e-05,0.00017783320344726,"SLC25A25-AS1","SLC25A25 antisense RNA 1"
"285958",359.716941339151,1.33642453091147,0.288806293361172,4.62740792576906,3.7027075752193e-06,3.01600684336309e-05,"SNHG15","small nucleolar RNA host gene 15"
"3183",6085.0886950618,1.3342472504534,0.246746470182706,5.40736104336342,6.39601299243572e-08,8.12704022875533e-07,"HNRNPC","heterogeneous nuclear ribonucleoprotein C"
"2643",237.309974287247,1.33422583344471,0.351697122454461,3.79367856106776,0.000148431801474659,0.000757063969748223,"GCH1","GTP cyclohydrolase 1"
"10057",2249.94501329759,1.3338652813539,0.390018270260836,3.42000717161748,0.000626194848538878,0.00263685055851659,"ABCC5","ATP binding cassette subfamily C member 5"
"10049",1884.25451562771,1.33288105233306,0.239268804063405,5.5706428489518,2.53801125041507e-08,3.5902055249378e-07,"DNAJB6","DnaJ heat shock protein family (Hsp40) member B6"
"57001",156.46426218871,1.33181872956361,0.422150994090521,3.15483973319278,0.00160586292332497,0.00589553295806161,"SDHAF3","succinate dehydrogenase complex assembly factor 3"
"286336",365.773810509909,1.32930344551679,0.347105821922156,3.82967775693173,0.000128311170501973,0.000667640342054584,"FAM78A","family with sequence similarity 78 member A"
"64284",828.252010328192,1.32854415416602,0.406709064686818,3.26657129019009,0.00108858395068545,0.00421265396813869,"RAB17","RAB17, member RAS oncogene family"
"283951",207.296590649119,1.32675340208567,0.258135604645398,5.13975359543384,2.75098981451661e-07,3.03351554012445e-06,"UQCC4","ubiquinol-cytochrome c reductase complex assembly factor 4"
"1525",1014.84395932642,1.32588704884708,0.427926936099022,3.09839586386839,0.00194571336983067,0.00694604084648583,"CXADR","CXADR Ig-like cell adhesion molecule"
"84885",745.199521084926,1.32562896646131,0.273199053484247,4.85224582426216,1.22071181143689e-06,1.12892810259583e-05,"ZDHHC12","zinc finger DHHC-type palmitoyltransferase 12"
"9500",4655.24137943404,1.32433235373745,0.40264582745273,3.28907507154766,0.00100517209326691,0.00394463652133527,"MAGED1","MAGE family member D1"
"9045",7041.01159279451,1.32235410245797,0.357663432595104,3.69720240300593,0.000217988535284311,0.00105789188682777,"RPL14","ribosomal protein L14"
"80194",1105.20408637874,1.32214220767852,0.246828269060638,5.35652667626054,8.48369796182644e-08,1.05139938204532e-06,"TMEM134","transmembrane protein 134"
"84191",495.894802837211,1.32189330463628,0.280685172737424,4.70952309929422,2.48297074340192e-06,2.10832067540659e-05,"CIAO2A","cytosolic iron-sulfur assembly component 2A"
"79174",1436.27962931397,1.3217258482659,0.295327893374775,4.47545212598191,7.62497835202775e-06,5.66914393514813e-05,"CRELD2","cysteine rich with EGF like domains 2"
"3028",1617.80875332678,1.32153214108681,0.361575030157266,3.65493198054084,0.000257250172818616,0.00122092638302633,"HSD17B10","hydroxysteroid 17-beta dehydrogenase 10"
"4704",1024.95012749736,1.32107583911527,0.178316090182841,7.40861824505389,1.27622093643506e-13,5.68672447266949e-12,"NDUFA9","NADH:ubiquinone oxidoreductase subunit A9"
"6388",737.965613022821,1.32070562788015,0.356079018494192,3.70902400670847,0.000208059702490746,0.00101523606944588,"SDF2","stromal cell derived factor 2"
"161253",89.6163887625656,1.32047353799704,0.333122973558337,3.96392216331425,7.3728300886203e-05,0.000415259140239844,"REM2","RRAD and GEM like GTPase 2"
"10093",2133.55530703492,1.32032788820644,0.238901228288492,5.52666847996295,3.26368836537421e-08,4.47780784405366e-07,"ARPC4","actin related protein 2/3 complex subunit 4"
"5832",1906.48193714793,1.32009738840492,0.277613345437329,4.75516544900011,1.98283963766008e-06,1.73629093059239e-05,"ALDH18A1","aldehyde dehydrogenase 18 family member A1"
"4486",1741.78982712844,1.32003783563874,0.437517800521524,3.01710658186992,0.00255200065563248,0.00874674587398493,"MST1R","macrophage stimulating 1 receptor"
"10728",3390.47551504528,1.31992491149584,0.243013095632378,5.43149704776642,5.58832406443514e-08,7.24155198990849e-07,"PTGES3","prostaglandin E synthase 3"
"2958",431.314973548974,1.31985471978979,0.216690288491805,6.09097310717596,1.12226404556927e-09,2.16779397807204e-08,"GTF2A2","general transcription factor IIA subunit 2"
"5440",778.327540553348,1.317154037269,0.425585932758142,3.09491911241702,0.0019686657770282,0.00700756376623365,"POLR2K","RNA polymerase II, I and III subunit K"
